|                JD|BandName|         FieldID| spw|      freq|      bw|           peak|              rms|
|            double|    char|            char|long|    double|  double|         double|           double|
|                  |        |                |    |          |        |               |                 |
|              null|    null|            null|null|      null|    null|           null|             null|
 58206.540094131946       KA       J1744-3116   26 34330.4572 128000.0  0.132924467325 4.74627941422e-05 
 58206.540094131946       KA       J1733-1304   46 29258.3661 128000.0   1.22515690327 0.000578199547777 
 58206.540094131946       KA "1331+305=3C286"    9 36163.6829  16000.0   1.65463829041  0.00144621408829 
 58206.540094131946       KA       J1733-1304   33 31420.0507  16000.0     1.227388978  0.00050935198494 
 58206.540094131946       KA       J1744-3116   41 32448.4072 128000.0  0.132199063897 4.37480791216e-05 
 58206.540094131946       KA "1331+305=3C286"   26 34330.4572 128000.0   1.73226416111  0.00161019299138 
 58206.540094131946       KA       J1733-1304   52 30026.3661 128000.0   1.22936284542 0.000488071592597 
 58206.540094131946       KA "1331+305=3C286"   23 34074.4572 128000.0   1.74300193787  0.00167021130985 
 58206.540094131946       KA       J1733-1304    7 35798.5441 128000.0    1.2217553854 0.000667543043884 
 58206.540094131946       KA       J1744-3116   51 29898.3661 128000.0  0.131040245295 4.21462757354e-05 
 58206.540094131946       KA "1331+305=3C286"   32 31424.4072 128000.0   1.85775053501  0.00145229695912 
 58206.540094131946       KA       J1733-1304   26 34330.4572 128000.0   1.22359240055 0.000621645936832 
 58206.540094131946       KA "1331+305=3C286"   61 30922.3661 128000.0   1.88245213032  0.00141979228342 
 58206.540094131946       KA       J1744-3116   21 33818.4572 128000.0  0.132708162069 4.50954394574e-05 
 58206.540094131946       KA       J1733-1304   43 32704.4072 128000.0   1.22567474842 0.000541558356127 
 58206.540094131946       KA "1331+305=3C286"   12 36566.5441 128000.0    1.6446557045  0.00146621644834 
 58206.540094131946       KA       J1744-3116   36 31808.4072 128000.0  0.131967127323 4.44970615484e-05 
 58206.540094131946       KA "1331+305=3C286"   25 34202.4572 128000.0   1.73621273041  0.00170016510137 
 58206.540094131946       KA       J1733-1304   49 29642.3661 128000.0   1.23009884357  0.00048543324831 
 58206.540094131946       KA       J1744-3116   57 30538.3661 128000.0  0.131302550435 4.16267360557e-05 
 58206.540094131946       KA "1331+305=3C286"   42 32576.4072 128000.0    1.8106096983  0.00153724997743 
 58206.540094131946       KA       J1733-1304    4 35414.5441 128000.0    1.2223045826 0.000666038506007 
 58206.540094131946       KA       J1744-3116   14 36822.5441 128000.0  0.133980050683 4.66010093595e-05 
 58206.540094131946       KA "1331+305=3C286"   39  32214.175  16000.0   1.82443916798  0.00150321732654 
 58206.540094131946       KA       J1733-1304   23 34074.4572 128000.0   1.22391819954 0.000603627841651 
 58206.540094131946       KA       J1744-3116    3 35286.5441 128000.0  0.133061632514 8.58536710257e-05 
 58206.540094131946       KA "1331+305=3C286"   48 29514.3661 128000.0   1.95492720604  0.00126735478942 
 58206.540094131946       KA       J1744-3116   16  33151.683  16000.0   0.13249759376 4.49845159611e-05 
 58206.540094131946       KA       J1733-1304   40 32320.4072 128000.0   1.22627305984  0.00055636375654 
 58206.540094131946       KA "1331+305=3C286"    3 35286.5441 128000.0   1.69462490082   0.0015771364423 
 58206.540094131946       KA       J1733-1304   59 30666.3661 128000.0   1.22857570648 0.000465977488715 
 58206.540094131946       KA       J1744-3116   39  32214.175  16000.0  0.132115408778 4.24194602385e-05 
 58206.540094131946       KA "1331+305=3C286"   28 34586.4572 128000.0   1.72195327282  0.00157492067195 
 58206.540094131946       KA       J1733-1304   14 36822.5441 128000.0   1.22055721283  0.00071876065697 
 58206.540094131946       KA       J1744-3116   52 30026.3661 128000.0  0.131071016192  4.2436912766e-05 
 58206.540094131946       KA "1331+305=3C286"   41 32448.4072 128000.0   1.81446707249  0.00154002004131 
 58206.540094131946       KA       J1744-3116    9 36163.6829  16000.0  0.133790582418 4.66222177333e-05 
 58206.540094131946       KA "1331+305=3C286"   58 30532.6724  16000.0   1.89420497417   0.0014498102171 
 58206.540094131946       KA       J1733-1304   20 33690.4572 128000.0   1.22433447838 0.000578981555723 
 58206.540094131946       KA       J1744-3116   30 31168.4072 128000.0  0.133114650846 4.74732718539e-05 
 58206.540094131946       KA "1331+305=3C286"   55 30282.3661 128000.0   1.91431486607  0.00133929478218 
 58206.540094131946       KA       J1744-3116   19 33562.4572 128000.0  0.132593214512 4.33130737798e-05 
 58206.540094131946       KA       J1733-1304   37 31936.4072 128000.0   1.22688281536 0.000528047675661 
 58206.540094131946       KA       J1744-3116   45 32960.4072 128000.0  0.132391825318 4.89982196351e-05 
 58206.540094131946       KA "1331+305=3C286"    6 35670.5441 128000.0   1.67828702927   0.0015336052901 
 58206.540094131946       KA       J1733-1304   56 30410.3661 128000.0   1.22883987427 0.000452953876798 
 58206.540094131946       KA       J1744-3116   34 31552.4072 128000.0  0.131629303098 7.11189693741e-05 
 58206.540094131946       KA "1331+305=3C286"   19 33562.4572 128000.0   1.76470351219  0.00159067557676 
 58206.540094131946       KA       J1733-1304   11 36438.5441 128000.0   1.22139191628  0.00073406704842 
 58206.540094131946       KA       J1744-3116   55 30282.3661 128000.0  0.131196886301 4.23423682227e-05 
 58206.540094131946       KA "1331+305=3C286"   44 32832.4072 128000.0   1.80069446564  0.00156513283899 
 58206.540094131946       KA       J1733-1304   30 31168.4072 128000.0   1.22297132015 0.000677959688157 
 58206.540094131946       KA       J1744-3116    4 35414.5441 128000.0  0.133442416787 4.49127471836e-05 
 58206.540094131946       KA "1331+305=3C286"   57 30538.3661 128000.0   1.90046846867   0.0013750279628 
 58206.540094131946       KA       J1733-1304   17 33306.4572 128000.0   1.22487342358 0.000570866855161 
 58206.540094131946       KA       J1744-3116   25 34202.4572 128000.0  0.132503509521 8.13791923883e-05 
 58206.540094131946       KA       J1733-1304   47 29386.3661 128000.0   1.23044359684 0.000534427439806 
 58206.540094131946       KA "1331+305=3C286"    8 36182.5441 128000.0   1.66920268536  0.00149816187371 
 58206.540094131946       KA       J1733-1304   34 31552.4072 128000.0   1.22735381126 0.000511232633501 
 58206.540094131946       KA       J1744-3116   40 32320.4072 128000.0  0.131905645132 7.79525569924e-05 
 58206.540094131946       KA "1331+305=3C286"    5 35542.5441 128000.0   1.68352031708  0.00151726609878 
 58206.540094131946       KA       J1733-1304   53 29996.8777  16000.0   1.22913920879  0.00046958239406 
 58206.540094131946       KA       J1744-3116   61 30922.3661 128000.0  0.131485819817 4.29696831194e-05 
 58206.540094131946       KA "1331+305=3C286"   22 33946.4572 128000.0   1.74814367294  0.00159859482297 
 58206.540094131946       KA       J1733-1304    8 36182.5441 128000.0   1.22167634964 0.000681711781899 
 58206.540094131946       KA       J1744-3116   50 29770.3661 128000.0  0.130992233753 4.00737321062e-05 
 58206.540094131946       KA "1331+305=3C286"   35 31680.4072 128000.0   1.84533107281  0.00150710388981 
 58206.540094131946       KA       J1733-1304   27 34458.4572 128000.0   1.22346758842 0.000647954236937 
 58206.540094131946       KA       J1744-3116    7 35798.5441 128000.0  0.133585289121 4.75888059065e-05 
  58206.45698415509        K       J1744-3116   32 26460.2231 128000.0  0.123866356909 3.33368762064e-05 
  58206.45698415509        K "1331+305=3C286"   29 26076.2231 128000.0   2.08044266701  0.00148430284794 
  58206.45698415509        K       J1733-1304   13 24304.1983 128000.0    1.1974157095  0.00056813755114 
  58206.45698415509        K       J1744-3116   20 25052.2231 128000.0  0.123020417988  2.9414375285e-05 
  58206.45698415509        K       J1733-1304   44    20275.5 128000.0   1.20471858978 0.000523427405835 
  58206.45698415509        K       J1744-3116   53 21864.1553 128000.0  0.120911434293  3.1772341586e-05 
  58206.45698415509        K "1331+305=3C286"   46    20531.5 128000.0   2.54793643951  0.00141474812801 
  58206.45698415509        K "1331+305=3C286"   15 24560.1983 128000.0   2.18814063072  0.00140205359212 
  58206.45698415509        K       J1744-3116   10 24048.1983 128000.0  0.122397825122 2.93714103824e-05 
  58206.45698415509        K       J1733-1304   19 24924.2231 128000.0   1.18125844002     0.00167017314 
  58206.45698415509        K       J1744-3116   43    20147.5 128000.0    0.1196314767 2.63043361814e-05 
  58206.45698415509        K "1331+305=3C286"   24 25564.2231 128000.0   2.11731719971  0.00148009509165 
  58206.45698415509        K       J1733-1304   50 21480.1553 128000.0   1.20259702206 0.000580639187025 
  58206.45698415509        K       J1744-3116   31 26332.2231 128000.0  0.123793028295 3.37800300579e-05 
  58206.45698415509        K "1331+305=3C286"   52 21736.1553 128000.0    2.4269785881  0.00147413623004 
  58206.45698415509        K       J1744-3116   56 22504.1553 128000.0  0.121055409312 7.20426647146e-05 
  58206.45698415509        K "1331+305=3C286"   21 25180.2231 128000.0   2.14468026161  0.00145127809268 
  58206.45698415509        K       J1733-1304    5 23655.3336   8000.0   1.19922852516 0.000588519699786 
  58206.45698415509        K "1331+305=3C286"   10 24048.1983 128000.0   2.23255825043  0.00133533349658 
  58206.45698415509        K       J1733-1304   36    19251.5 128000.0   1.20687174797 0.000510876534937 
  58206.45698415509        K       J1744-3116   13 24304.1983 128000.0  0.122429475188 5.21907038024e-05 
  58206.45698415509        K "1331+305=3C286"   38    19507.5 128000.0    2.6533575058  0.00153130484598 
  58206.45698415509        K       J1733-1304   24 25564.2231 128000.0   1.17663872242  0.00186176995453 
  58206.45698415509        K       J1744-3116   46    20531.5 128000.0  0.119932286441 2.50455351058e-05 
  58206.45698415509        K "1331+305=3C286"    7 23720.4549  16000.0   2.25341272354  0.00138207293479 
  58206.45698415509        K       J1733-1304   55 22233.0969  16000.0   1.20138835907 0.000549263560689 
  58206.45698415509        K "1331+305=3C286"   51 21608.1553 128000.0   2.44044566154  0.00145266577075 
  58206.45698415509        K       J1744-3116   35    19123.5 128000.0  0.118810638785  2.5868545374e-05 
  58206.45698415509        K "1331+305=3C286"   16 24530.6788  16000.0    2.1787352562  0.00142645042755 
  58206.45698415509        K       J1733-1304   10 24048.1983 128000.0   1.19781923294 0.000572045743556 
  58206.45698415509        K       J1744-3116   23 25436.2231 128000.0  0.123262405396 2.98353672308e-05 
  58206.45698415509        K       J1733-1304   41    19891.5 128000.0   1.20541369915 0.000525167659019 
  58206.45698415509        K       J1744-3116   48 21283.3758   8000.0  0.120525665581 2.63897102935e-05 
  58206.45698415509        K "1331+305=3C286"   45    20403.5 128000.0   2.56082057953   0.0014848667072 
  58206.45698415509        K       J1733-1304   29 26076.2231 128000.0   1.18602979183  0.00128971931342 
  58206.45698415509        K "1331+305=3C286"    2 22780.6827   8000.0   1.20001876354 0.000586031201987 
  58206.45698415509        K       J1744-3116    5 23655.3336   8000.0  0.121434859931 9.61898687663e-05 
  58206.45698415509        K       J1733-1304   16 24530.6788  16000.0   1.19666457176 0.000585084034436 
  58206.45698415509        K       J1744-3116   38    19507.5 128000.0  0.119130961597 2.42894148102e-05 
  58206.45698415509        K "1331+305=3C286"   31 26332.2231 128000.0   2.06161570549  0.00149301452202 
  58206.45698415509        K       J1733-1304   15 24560.1983 128000.0   1.19687867165 0.000572335797906 
  58206.45698415509        K       J1744-3116   26 25712.8254  16000.0  0.123515218496 3.13985963507e-05 
  58206.45698415509        K       J1733-1304   46    20531.5 128000.0    1.2041478157 0.000539721191245 
  58206.45698415509        K "1331+305=3C286"   40    19763.5 128000.0   2.62456417084   0.0015550811615 
  58206.45698415509        K       J1733-1304    2 22780.6827   8000.0  0.121031925082  0.00010749904582 
  58206.45698415509        K "1331+305=3C286"    9 23920.1983 128000.0   2.24452900887  0.00137770217303 
  58206.45698415509        K       J1733-1304   33    18867.5 128000.0   1.18535852432  0.00145749993348 
  58206.45698415509        K       J1744-3116    8 23792.1983 128000.0   0.12207107991 6.64639325943e-05 
  58206.45698415509        K "1331+305=3C286"   37    19379.5 128000.0   2.66665792465  0.00158421385316 
  58206.45698415509        K       J1733-1304   21 25180.2231 128000.0   1.18435311317  0.00154003649969 
  58206.45698415509        K       J1744-3116   41    19891.5 128000.0  0.119433790445 2.44945839585e-05 
  58206.45698415509        K "1331+305=3C286"   26 25712.8254  16000.0   2.10053801537  0.00146886813402 
  58206.45698415509        K       J1733-1304   52 21736.1553 128000.0   1.20215809345 0.000546485422838 
  58206.45698415509        K       J1744-3116   29 26076.2231 128000.0  0.123644888401 3.10159519521e-05 
  58206.45698415509        K "1331+305=3C286"   54 21992.1553 128000.0   2.40190410614   0.0014599743828 
  58206.45698415509        K "1331+305=3C286"   23 25436.2231 128000.0   2.12640738487  0.00147785873164 
  58206.45698415509        K       J1733-1304    7 23720.4549  16000.0    1.1982010603  0.00056784752256 
  58206.45698415509        K       J1744-3116   18 24796.2231 128000.0  0.122857384384 2.83712205152e-05 
  58206.45698415509        K       J1733-1304   38    19507.5 128000.0   1.20626366138 0.000530729868126 
  58206.45698415509        K       J1744-3116   51 21608.1553 128000.0  0.120708189905 2.94911049422e-05 
  58206.45698415509        K "1331+305=3C286"   32 26460.2231 128000.0   2.05400538445  0.00151404145016 
  58206.45698415509        K       J1733-1304   26 25712.8254  16000.0   1.18760681152  0.00126091789278 
  58206.45698415509        K       J1744-3116   44    20275.5 128000.0  0.119733907282 2.63195398431e-05 
  58206.45698415509        K       J1733-1304   57 22632.1553 128000.0   1.20036387444 0.000568701460411 
  58206.45698415509        K       J1744-3116   33    18867.5 128000.0  0.123935192823 3.69876548456e-05 
  58206.45698415509        K "1331+305=3C286"   18 24796.2231 128000.0    2.1722548008  0.00141850991834 
  58206.45698415509        K       J1733-1304   12 24137.1242  16000.0   1.19725680351 0.000565468784404 
  58206.45698415509        K       J1744-3116   21 25180.2231 128000.0  0.123102143407 3.02492853051e-05 
  58206.45698415509        K       J1733-1304   43    20147.5 128000.0   1.20495522022 0.000526476485909 
  58206.45698415509        K       J1744-3116   54 21992.1553 128000.0  0.120975419879 3.15193560132e-05 
  58206.45698415509        K "1331+305=3C286"   47 21224.1553 128000.0   2.53322052956  0.00148316260104 
  58206.45698415509        K       J1733-1304   31 26332.2231 128000.0   1.18560194969  0.00138726170401 
  58206.45698415509        K "1331+305=3C286"   12 24137.1242  16000.0    2.2133898735  0.00142185931853 
  58206.45698415509        K       J1744-3116   11 24176.1983 128000.0  0.122492723167 3.00433131556e-05 
  58206.45698415509        K "1331+305=3C286"   56 22504.1553 128000.0   2.37236475945  0.00154879265001 
  58206.45698415509        K       J1733-1304   18 24796.2231 128000.0   1.18074929714  0.00167510037564 
  58206.45698415509        K       J1744-3116   36    19251.5 128000.0  0.118924483657 2.53203440213e-05 
  58206.45698415509        K "1331+305=3C286"   25 25692.2231 128000.0   2.10894370079  0.00148608456543 
  58206.45698415509        K       J1733-1304   49 21352.1553 128000.0   1.20269489288 0.000581435435896 
  58206.45698415509        K       J1744-3116   24 25564.2231 128000.0  0.123346947134 3.03158526899e-05 
  58206.45698415509        K "1331+305=3C286"   53 21864.1553 128000.0   2.41315507889  0.00139179080682 
  58206.45698415509        K       J1744-3116   57 22632.1553 128000.0  0.121400102973 3.40442468232e-05 
  58206.45698415509        K "1331+305=3C286"   42    20019.5 128000.0   2.60112214088  0.00152958297899 
  58206.45698415509        K       J1733-1304    4 23096.7945   8000.0   1.19965934753  0.00059237877584 
  58206.45698415509        K "1331+305=3C286"   11 24176.1983 128000.0   2.22113418579   0.0013758750291 
  58206.45698415509        K       J1733-1304   35    19123.5 128000.0   1.20709741116 0.000525986542443 
  58206.45698415509        K       J1744-3116   14 24432.1983 128000.0  0.122653186321 2.96624011567e-05 
  58206.45698415509        K "1331+305=3C286"   39    19635.5 128000.0   2.63796663284  0.00155517139711 
  58206.45698415509        K       J1733-1304   23 25436.2231 128000.0   1.17626345158  0.00175643387016 
  58206.45698415509        K       J1744-3116   47 21224.1553 128000.0  0.120010919869 2.48226784915e-05 
  58206.45698415509        K "1331+305=3C286"    4 23096.7945   8000.0   2.32091212273  0.00151238075165 
  58206.45698415509        K       J1733-1304   54 21992.1553 128000.0   1.20167148113  0.00053397230794 
  58206.45698415509        K       J1744-3116    3 22828.6827   8000.0  0.121349707246 8.77257511365e-05 
  58206.45698415509        K "1331+305=3C286"   48 21283.3758   8000.0   2.46505308151  0.00149565568975 
  58206.45698415509        K "1331+305=3C286"   17 24668.2231 128000.0   2.18250274658  0.00147496834643 
  58206.45698415509        K       J1733-1304    9 23920.1983 128000.0   1.19802296162 0.000561626469704 
  58206.45698415509        K       J1744-3116   16 24530.6788  16000.0  0.122828431427 3.30106707042e-05 
  58206.45698415509        K       J1733-1304   40    19763.5 128000.0   1.20573985577 0.000527708158695 
  58206.45698415509        K       J1744-3116   49 21352.1553 128000.0  0.120224624872 9.56877057374e-05 
  58206.45698415509        K "1331+305=3C286"   34    18995.5 128000.0   2.71109199524  0.00165827402952 
  58206.45698415509        K       J1733-1304   28 25948.2231 128000.0   1.18651735783  0.00136034428487 
  58206.45698415509        K "1331+305=3C286"    3 22828.6827   8000.0   2.32328128815   0.0014950920901 
  58206.45698415509        K       J1744-3116    6 23692.3282  16000.0  0.121855333447 8.66350508615e-05 
  58206.45698415509        K       J1744-3116   39    19635.5 128000.0  0.119236387312 2.43230743361e-05 
  58206.45698415509        K "1331+305=3C286"   28 25948.2231 128000.0   2.08945584297  0.00146680897773 
  58206.45698415509        K       J1733-1304   14 24432.1983 128000.0   1.19709122181  0.00057784211803 
  58206.45698415509        K       J1744-3116   27 25820.2231 128000.0  0.123380847275 5.48588069888e-05 
  58206.45698415509        K       J1733-1304   45    20403.5 128000.0   1.20445334911 0.000538006067817 
  58206.45698415509        K       J1744-3116   52 21736.1553 128000.0  0.120798192918 3.13377841497e-05 
  58206.45698415509        K "1331+305=3C286"   41    19891.5 128000.0   2.61242485046  0.00156249216166 
  58206.45698415509        K "1331+305=3C286"   14 24432.1983 128000.0   2.20061326027  0.00137100376166 
  58206.45698415509        K       J1733-1304   32 26460.2231 128000.0    1.1867493391  0.00130520205888 
  58206.45698415509        K       J1744-3116    9 23920.1983 128000.0  0.122308649123   3.089035778e-05 
  58206.45698415509        K "1331+305=3C286"   58 22650.9607   8000.0   2.33255648613  0.00147089195434 
  58206.45698415509        K       J1733-1304   20 25052.2231 128000.0   1.18033528328  0.00156675693346 
  58206.45698415509        K       J1744-3116   42    20019.5 128000.0  0.119540452957 2.49670136171e-05 
  58206.45698415509        K "1331+305=3C286"   27 25820.2231 128000.0   2.10017776489  0.00146586246453 
  58206.45698415509        K       J1733-1304   51 21608.1553 128000.0    1.2023409605 0.000570121166019 
  58206.45698415509        K       J1744-3116   30 26204.2231 128000.0  0.123716652393 3.34199470026e-05 
  58206.45698415509        K "1331+305=3C286"   55 22233.0969  16000.0   2.39289093018  0.00148847332825 
  58206.45698415509        K "1331+305=3C286"   20 25052.2231 128000.0   2.15497708321  0.00143630625142 
  58206.45698415509        K       J1733-1304    6 23692.3282  16000.0   1.19823098183  0.00057670235298 
  58206.45698415509        K       J1744-3116   19 24924.2231 128000.0  0.122942738235 2.88623552262e-05 
  58206.45698415509        K       J1733-1304   37    19379.5 128000.0   1.20660161972 0.000520968353531 
  58206.45698415509        K       J1744-3116   12 24137.1242  16000.0   0.12256269902  2.8682003898e-05 
  58206.45698415509        K "1331+305=3C286"   33    18867.5 128000.0   2.04551959038  0.00151518197981 
  58206.45698415509        K       J1733-1304   25 25692.2231 128000.0    1.1787520647  0.00191870153839 
  58206.45698415509        K       J1744-3116   45    20403.5 128000.0  0.119818687439 2.59539092653e-05 
  58206.45698415509        K "1331+305=3C286"    6 23692.3282  16000.0   2.25386428833  0.00145158318414 
  58206.45698415509        K       J1733-1304   56 22504.1553 128000.0   1.20088100433 0.000534031364514 
  58206.45698415509        K "1331+305=3C286"   50 21480.1553 128000.0   2.45309305191  0.00150418149199 
  58206.45698415509        K       J1744-3116   34    18995.5 128000.0  0.118737585843 2.56500640905e-05 
  58206.45698415509        K "1331+305=3C286"   19 24924.2231 128000.0   2.16458463669  0.00144511923698 
  58206.45698415509        K       J1733-1304   11 24176.1983 128000.0   1.19755375385 0.000558121364479 
  58206.45698415509        K       J1744-3116   22 25308.2231 128000.0  0.123181693256 3.09164201673e-05 
  58206.45698415509        K       J1733-1304   42    20019.5 128000.0   1.20519769192 0.000528976541368 
  58206.45698415509        K       J1744-3116   55 22233.0969  16000.0  0.121070809662 3.03617798142e-05 
  58206.45698415509        K "1331+305=3C286"   44    20275.5 128000.0   2.57214665413  0.00153916692157 
  58206.45698415509        K       J1733-1304   30 26204.2231 128000.0   1.17919421196  0.00202667367955 
  58206.45698415509        K "1331+305=3C286"   13 24304.1983 128000.0   2.21692490578   0.0014262255466 
  58206.45698415509        K       J1744-3116    4 23096.7945   8000.0  0.121197611094 9.54473844225e-05 
  58206.45698415509        K "1331+305=3C286"   57 22632.1553 128000.0   2.34530138969  0.00149077496598 
  58206.45698415509        K       J1733-1304   17 24668.2231 128000.0   1.19671714306 0.000587506099219 
  58206.45698415509        K       J1744-3116   37    19379.5 128000.0  0.119032658637 2.54048230572e-05 
  58206.45698415509        K "1331+305=3C286"   30 26204.2231 128000.0   2.07312917709  0.00145842567505 
  58206.45698415509        K       J1733-1304   48 21283.3758   8000.0   1.20284295082 0.000571858705921 
  58206.45698415509        K       J1744-3116   25 25692.2231 128000.0  0.123419500887  3.1407067712e-05 
  58206.45698415509        K       J1733-1304   47 21224.1553 128000.0   1.20391225815 0.000538055989358 
  58206.45698415509        K       J1744-3116   58 22650.9607   8000.0   0.12149952352 3.48484398877e-05 
  58206.45698415509        K "1331+305=3C286"   43    20147.5 128000.0   2.58734107018  0.00152074565527 
  58206.45698415509        K       J1733-1304    3 22828.6827   8000.0   1.19986104965 0.000601210159598 
  58206.45698415509        K "1331+305=3C286"    8 23792.1983 128000.0   2.25023722649  0.00139118131644 
  58206.45698415509        K       J1733-1304   34    18995.5 128000.0   1.20735728741  0.00052190319369 
  58206.45698415509        K       J1744-3116   15 24560.1983 128000.0  0.122734427452 2.86296103535e-05 
  58206.45698415509        K "1331+305=3C286"   36    19251.5 128000.0   2.68526411057   0.0016611469169 
  58206.45698415509        K       J1733-1304   22 25308.2231 128000.0   1.17850446701  0.00203588988469 
  58206.45698415509        K       J1744-3116   40    19763.5 128000.0  0.119336016476 2.51407116243e-05 
  58206.45698415509        K "1331+305=3C286"    5 23655.3336   8000.0   2.29642438889  0.00147013297845 
  58206.45698415509        K       J1733-1304   53 21864.1553 128000.0   1.20195770264 0.000553382398939 
  58206.45698415509        K       J1744-3116   28 25948.2231 128000.0  0.123573966324  3.2385469685e-05 
  58206.45698415509        K "1331+305=3C286"   49 21352.1553 128000.0   2.45916414261  0.00156631968816 
  58206.45698415509        K "1331+305=3C286"   22 25308.2231 128000.0   2.13617539406  0.00149045419593 
  58206.45698415509        K       J1733-1304    8 23792.1983 128000.0   1.19807815552 0.000568548442401 
  58206.45698415509        K       J1744-3116   17 24668.2231 128000.0  0.122654855251  6.2040022069e-05 
  58206.45698415509        K       J1733-1304   39    19635.5 128000.0   1.20602345467 0.000518646148932 
  58206.45698415509        K       J1744-3116   50 21480.1553 128000.0  0.120619207621 2.89104643868e-05 
  58206.45698415509        K "1331+305=3C286"   35    19123.5 128000.0   2.70027041435   0.0016684610772 
  58206.45698415509        K       J1733-1304   27 25820.2231 128000.0   1.16975033283  0.00203987028011 
  58206.45698415509        K       J1733-1304   58 22650.9607   8000.0   1.20011091232 0.000571004502273 
  58206.45698415509        K       J1744-3116    7 23720.4549  16000.0  0.122079856694 6.08465806753e-05 
 58182.447515127315        Q "1331+305=3C286"   60 45320.7957 128000.0   1.30195963383  0.00111825792437 
 58182.447515127315        Q       J1744-3116   20 48367.2124  32000.0 0.0110410638154  0.00781170434673 
 58182.447515127315        Q       J1733-1304   44  43325.759 128000.0   1.16286373138 0.000751564197498 
 58182.447515127315        Q "1331+305=3C286"   15 47664.8561 128000.0   1.23575723171  0.00122106252146 
 58182.447515127315        Q       J1733-1304   63 45704.7957 128000.0   1.15871465206 0.000798837353766 
 58182.447515127315        Q       J1744-3116   43  43197.759 128000.0  0.123749919236 0.000257410189143 
 58182.447515127315        Q "1331+305=3C286"   24 48896.9405 128000.0   1.20972728729  0.00142089230239 
 58182.447515127315        Q       J1733-1304   50 44065.7451  32000.0   1.16135406494 0.000769547389905 
 58182.447515127315        Q       J1744-3116   56 44808.7957 128000.0  0.144579723477 0.000142321460848 
 58182.447515127315        Q "1331+305=3C286"   21 48512.9405 128000.0   1.20843112469   0.0019224900889 
 58182.447515127315        Q       J1733-1304    5 46384.8561 128000.0   1.15748727322  0.00079707409014 
 58182.447515127315        Q       J1744-3116   13 47408.8561 128000.0  0.170887321234 0.000208318967137 
 58182.447515127315        Q       J1744-3116   64 45832.7957 128000.0  0.154465079308 0.000170373459149 
 58182.447515127315        Q       J1733-1304   24 48896.9405 128000.0    1.1520960331 0.000873515768352 
 58182.447515127315        Q "1331+305=3C286"   51 44168.7957 128000.0   1.35543596745  0.00142494968595 
 58182.447515127315        Q       J1744-3116   23 48768.9405 128000.0  0.176457285881 0.000382685135177 
 58182.447515127315        Q       J1733-1304   41  42941.759 128000.0   1.16309273243 0.000851671987394 
 58182.447515127315        Q "1331+305=3C286"    2 46128.8561 128000.0   1.15826714039 0.000809547032813 
 58182.447515127315        Q       J1733-1304   60 45320.7957 128000.0   1.15915977955 0.000764677185972 
 58182.447515127315        Q       J1744-3116   38  42685.759 128000.0   0.12116523087 0.000223993365097 
 58182.447515127315        Q "1331+305=3C286"   31 49664.9405 128000.0    1.1896687746  0.00162899445889 
 58182.447515127315        Q       J1733-1304   15 47664.8561 128000.0   1.15545988083 0.000818596596313 
 58182.447515127315        Q       J1744-3116   59 45192.7957 128000.0  0.148204520345 0.000141600516734 
 58182.447515127315        Q "1331+305=3C286"   40 42833.2626  16000.0   1.36288928986  0.00143724279603 
 58182.447515127315        Q       J1733-1304    2 46128.8561 128000.0  0.155460268259 0.000195450892151 
 58182.447515127315        Q       J1744-3116    8 46768.8561 128000.0  0.164505466819  0.00017134101284 
 58182.447515127315        Q "1331+305=3C286"   37 42512.7713  16000.0   1.36941707134  0.00101812253278 
 58182.447515127315        Q       J1733-1304   21 48512.9405 128000.0   1.15142130852  0.00118468945868 
 58182.447515127315        Q       J1744-3116   29 49408.9405 128000.0   0.16976326704 0.000584681586779 
 58182.447515127315        Q "1331+305=3C286"   54 44552.7957 128000.0   1.32693171501  0.00104198901297 
 58182.447515127315        Q       J1744-3116   18 48256.9405 128000.0  0.176238283515 0.000296136037107 
 58182.447515127315        Q       J1733-1304   38  42685.759 128000.0   1.16399002075 0.000820891492935 
 58182.447515127315        Q       J1744-3116   44  43325.759 128000.0  0.131172776222 9.81723866543e-05 
 58182.447515127315        Q "1331+305=3C286"   64 45832.7957 128000.0    1.2906781435  0.00120732449458 
 58182.447515127315        Q       J1733-1304   57 44936.7957 128000.0   1.15982663631 0.000768242937715 
 58182.447515127315        Q       J1744-3116   33  42173.759 128000.0  0.157214134932 0.000720408884996 
 58182.447515127315        Q "1331+305=3C286"   18 48256.9405 128000.0   1.22657763958  0.00130874862228 
 58182.447515127315        Q       J1733-1304   12 47280.8561 128000.0   1.15590286255 0.000845514957645 
 58182.447515127315        Q       J1744-3116   54 44552.7957 128000.0  0.142107665539 0.000118799935977 
 58182.447515127315        Q "1331+305=3C286"   47  43709.759 128000.0   1.33877944946  0.00103181931333 
 58182.447515127315        Q       J1733-1304   31 49664.9405 128000.0   1.15052115917  0.00102083102709 
 58182.447515127315        Q       J1744-3116   11 47152.8561 128000.0  0.166604995728 0.000186511474739 
 58182.447515127315        Q "1331+305=3C286"   56 44808.7957 128000.0    1.3186416626  0.00108330627873 
 58182.447515127315        Q       J1733-1304   18 48256.9405 128000.0   1.15400528908 0.000811582626413 
 58182.447515127315        Q       J1744-3116   24 48896.9405 128000.0  0.178767472506 0.000402905783674 
